Date,"Total membership","Full Members",Guests,"Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2019-06-15,1306,1304,2,21,8,88,39,27,10,0,8,0.6,0.2222,0.1778,0.7436,0.1731,0.0833,0,45,0,65,391,211
2019-06-16,1308,1306,2,26,11,90,38,0,9,0,78,0,0.1034,0.8966,0.267,0.0785,0.6545,0,87,0,65,333,131
2019-06-17,1309,1307,2,34,19,80,38,53,26,0,179,0.2054,0.1008,0.6938,0.4666,0.0731,0.4603,0,258,0,65,887,385
2019-06-18,1311,1309,2,42,14,88,43,32,20,0,135,0.1711,0.107,0.7219,0.4286,0.1081,0.4633,0,187,0,65,755,332
2019-06-19,1314,1312,2,41,17,84,40,70,37,0,85,0.3646,0.1927,0.4427,0.5947,0.1193,0.286,0,192,0,65,933,479
2019-06-20,1317,1315,2,48,18,87,43,71,9,0,146,0.3142,0.0398,0.646,0.5449,0.0434,0.4117,0,226,0,65,808,362
2019-06-21,1322,1320,2,44,16,85,41,67,12,0,120,0.3367,0.0603,0.603,0.5982,0.0549,0.3469,0,199,0,65,974,468
2019-06-22,1325,1323,2,23,5,88,43,2,0,0,26,0.0714,0,0.9286,0.6136,0.0076,0.3788,0,28,0,65,329,155
2019-06-23,1327,1325,2,18,6,88,43,4,9,0,9,0.1818,0.4091,0.4091,0.7586,0.1121,0.1293,0,22,0,65,264,124
2019-06-24,1328,1326,2,39,12,90,40,5,5,0,39,0.102,0.102,0.7959,0.5561,0.0748,0.3692,0,49,0,65,578,298
2019-06-25,1331,1329,2,34,13,84,38,13,6,0,30,0.2653,0.1224,0.6122,0.578,0.1009,0.3211,0,49,0,65,621,365
2019-06-26,1332,1330,2,39,11,87,35,31,16,0,26,0.4247,0.2192,0.3562,0.6224,0.1573,0.2203,0,73,0,65,723,374
2019-06-27,1335,1333,2,40,15,81,33,15,4,0,98,0.1282,0.0342,0.8376,0.5272,0.0377,0.4351,0,117,0,64,708,374
2019-06-28,1336,1334,2,36,16,73,32,38,39,0,229,0.1242,0.1275,0.7484,0.3104,0.125,0.5646,0,306,0,64,1207,545
2019-06-29,1338,1336,2,18,6,75,32,6,1,0,4,0.5455,0.0909,0.3636,0.7931,0.069,0.1379,0,11,0,65,199,92
2019-06-30,1343,1341,2,16,7,76,34,7,1,0,3,0.6364,0.0909,0.2727,0.7606,0.1127,0.1268,0,11,0,65,186,89
2019-07-01,1344,1342,2,41,25,79,39,66,15,0,146,0.2907,0.0661,0.6432,0.5268,0.0741,0.3991,0,227,0,65,4910,2402
2019-07-02,1348,1346,2,45,19,82,40,48,4,0,246,0.1611,0.0134,0.8255,0.401,0.0246,0.5744,0,298,0,65,1799,850
2019-07-03,1350,1348,2,42,22,79,43,51,27,0,221,0.1706,0.0903,0.7391,0.3887,0.0818,0.5296,0,299,0,65,1099,467
2019-07-04,1352,1350,2,30,13,77,44,32,42,0,166,0.1333,0.175,0.6917,0.3509,0.1638,0.4853,0,240,0,65,1187,598
2019-07-05,1356,1354,2,30,15,77,42,20,13,0,139,0.1163,0.0756,0.8081,0.4136,0.0741,0.5123,0,172,0,65,1331,724
2019-07-06,1360,1358,2,21,8,75,44,7,0,0,13,0.35,0,0.65,0.7264,0.0094,0.2642,0,20,0,65,523,242
2019-07-07,1367,1365,2,22,4,79,44,0,1,0,8,0,0.1111,0.8889,0.7681,0.0145,0.2174,0,9,0,65,456,236
2019-07-08,1371,1369,2,37,20,83,44,65,15,0,223,0.2145,0.0495,0.736,0.4777,0.0411,0.4812,0,303,0,65,1011,419
2019-07-09,1373,1371,2,39,19,82,44,91,16,0,261,0.2473,0.0435,0.7092,0.4551,0.0581,0.4868,4,368,0,65,1044,435
2019-07-10,1375,1373,2,43,23,88,45,56,73,0,239,0.1522,0.1984,0.6495,0.406,0.1546,0.4394,0,368,0,65,878,330
2019-07-11,1379,1377,2,30,15,87,42,50,7,0,225,0.1773,0.0248,0.7979,0.326,0.0392,0.6348,0,282,0,65,990,423
2019-07-12,1382,1380,2,32,15,88,42,54,56,0,150,0.2077,0.2154,0.5769,0.441,0.1711,0.3879,0,260,0,65,788,332
2019-07-13,1386,1384,2,25,5,87,41,13,0,0,13,0.5,0,0.5,0.7477,0.0374,0.215,0,26,0,65,212,116
2019-07-14,1389,1387,2,21,4,85,43,3,2,0,28,0.0909,0.0606,0.8485,0.7037,0.0222,0.2741,0,33,0,64,289,151
2019-07-15,1393,1391,2,38,18,85,40,33,26,0,125,0.1793,0.1413,0.6793,0.4534,0.0989,0.4478,0,184,0,64,714,319
2019-07-16,1395,1393,2,41,18,82,37,28,19,0,211,0.1085,0.0736,0.8178,0.3601,0.0832,0.5567,0,258,0,64,904,390
2019-07-17,1398,1396,2,38,22,80,35,93,8,0,174,0.3382,0.0291,0.6327,0.5614,0.0343,0.4042,0,275,0,64,1005,466
2019-07-18,1403,1401,2,43,20,82,39,105,29,0,182,0.3323,0.0918,0.5759,0.5322,0.0678,0.4,0,316,0,65,1005,406
2019-07-19,1404,1402,2,36,21,83,39,67,18,0,184,0.2491,0.0669,0.684,0.4394,0.0619,0.4987,0,269,0,65,1582,788
2019-07-20,1405,1403,2,18,7,81,38,2,1,0,14,0.1176,0.0588,0.8235,0.5679,0.037,0.3951,0,17,0,65,254,118
2019-07-21,1405,1403,2,21,5,79,38,2,8,0,2,0.1667,0.6667,0.1667,0.7308,0.2179,0.0513,0,12,0,65,260,119
2019-07-22,1407,1405,2,37,19,82,40,24,40,0,76,0.1714,0.2857,0.5429,0.4424,0.2091,0.3485,0,140,0,65,660,292
2019-07-23,1408,1406,2,38,19,85,40,18,35,0,88,0.1277,0.2482,0.6241,0.3668,0.2084,0.4248,0,141,0,65,603,272
2019-07-24,1413,1411,2,41,16,90,40,43,59,0,65,0.2575,0.3533,0.3892,0.5256,0.2023,0.2721,0,167,0,65,821,399
2019-07-25,1414,1412,2,44,18,89,38,25,28,0,56,0.2294,0.2569,0.5138,0.5029,0.1771,0.32,0,109,0,65,727,381
2019-07-26,1416,1414,2,28,14,83,34,20,24,0,27,0.2817,0.338,0.3803,0.5137,0.2706,0.2157,0,71,0,65,780,373
2019-07-27,1417,1415,2,20,5,84,34,4,1,0,2,0.5714,0.1429,0.2857,0.5571,0.2286,0.2143,0,7,0,65,318,144
2019-07-28,1418,1416,2,16,5,78,33,0,4,0,4,0,0.5,0.5,0.4808,0.3462,0.1731,0,8,0,65,412,198
2019-07-29,1419,1417,2,37,16,73,35,45,17,0,89,0.298,0.1126,0.5894,0.4988,0.1122,0.389,0,151,0,65,695,312
2019-07-30,1420,1418,2,43,13,77,34,25,63,0,73,0.1553,0.3913,0.4534,0.438,0.2628,0.2991,0,161,0,66,814,400
2019-07-31,1420,1418,2,33,9,75,31,25,14,0,62,0.2475,0.1386,0.6139,0.4832,0.1162,0.4006,0,101,0,66,409,150
2019-08-01,1422,1420,2,32,13,72,30,71,17,0,123,0.3365,0.0806,0.5829,0.4894,0.0979,0.4127,0,211,0,66,4970,2499
2019-08-02,1424,1422,2,40,16,75,30,18,24,0,38,0.225,0.3,0.475,0.5594,0.1688,0.2719,0,80,0,66,1574,812
2019-08-03,1432,1430,2,32,5,80,29,6,3,0,4,0.4615,0.2308,0.3077,0.8731,0.0522,0.0746,0,13,0,66,371,238
2019-08-04,1437,1435,2,27,6,85,30,18,1,0,4,0.7826,0.0435,0.1739,0.7959,0.0612,0.1429,0,23,0,66,437,253
2019-08-05,1441,1439,2,41,15,87,30,46,60,0,122,0.2018,0.2632,0.5351,0.4812,0.1246,0.3942,0,228,0,67,894,431
2019-08-06,1444,1442,2,46,18,92,36,35,42,0,122,0.1759,0.2111,0.6131,0.4888,0.1469,0.3643,0,199,0,67,959,452
2019-08-07,1448,1446,2,46,15,94,39,31,17,0,103,0.2053,0.1126,0.6821,0.5559,0.0981,0.346,0,151,0,67,740,419
2019-08-08,1449,1447,2,47,21,97,42,20,38,0,132,0.1053,0.2,0.6947,0.4252,0.1437,0.4311,0,190,0,67,773,360
2019-08-09,1455,1453,2,48,16,98,42,9,16,0,105,0.0692,0.1231,0.8077,0.491,0.1178,0.3912,0,130,0,67,922,486
2019-08-10,1458,1456,2,29,7,96,44,1,0,0,15,0.0625,0,0.9375,0.7364,0.0727,0.1909,0,16,0,67,269,126
2019-08-11,1459,1457,2,30,8,93,45,5,7,0,15,0.1852,0.2593,0.5556,0.6168,0.1495,0.2336,0,27,0,67,215,94
2019-08-12,1462,1460,2,49,15,97,43,15,17,0,87,0.1261,0.1429,0.7311,0.5319,0.0898,0.3783,0,119,0,67,691,313
2019-08-13,1463,1461,2,47,20,94,43,23,33,0,164,0.1045,0.15,0.7455,0.3701,0.1169,0.513,0,220,0,67,731,275
2019-08-14,1467,1465,2,40,16,96,43,11,8,0,53,0.1528,0.1111,0.7361,0.5305,0.09,0.3794,0,72,0,67,682,334
2019-08-15,1473,1471,2,43,12,100,44,18,22,0,103,0.1259,0.1538,0.7203,0.4471,0.1013,0.4515,6,143,0,67,576,248
2019-08-16,1474,1472,2,41,10,99,40,14,2,0,26,0.3333,0.0476,0.619,0.7564,0.0255,0.2182,0,42,0,67,522,254
2019-08-17,1476,1474,2,22,3,100,38,1,0,0,2,0.3333,0,0.6667,0.8889,0,0.1111,0,3,0,67,235,116
2019-08-18,1480,1478,2,21,5,96,36,0,0,0,19,0,0,1,0.6395,0.0233,0.3372,0,19,0,67,200,101
2019-08-19,1485,1483,2,43,23,94,39,65,21,0,151,0.2743,0.0886,0.6371,0.5326,0.0683,0.3991,1,237,0,67,802,348
2019-08-20,1492,1490,2,44,18,94,38,45,9,0,242,0.152,0.0304,0.8176,0.515,0.03,0.4549,10,296,0,67,926,381
2019-08-21,1493,1491,2,41,18,91,35,54,37,0,253,0.157,0.1076,0.7355,0.3562,0.1246,0.5192,3,344,0,67,891,303
2019-08-22,1497,1495,2,44,16,97,37,39,41,0,152,0.1681,0.1767,0.6552,0.4152,0.1455,0.4394,5,232,0,67,795,321
2019-08-23,1498,1496,2,44,16,91,38,37,21,0,83,0.2624,0.1489,0.5887,0.5758,0.1286,0.2956,4,141,0,67,958,516
2019-08-24,1499,1497,2,21,4,89,37,2,1,0,1,0.5,0.25,0.25,0.7564,0.2051,0.0385,0,4,0,67,218,121
2019-08-25,1501,1499,2,21,3,91,38,1,1,0,13,0.0667,0.0667,0.8667,0.5802,0.1358,0.284,0,15,0,67,186,79
2019-08-26,1504,1502,2,38,16,92,39,39,29,0,84,0.2566,0.1908,0.5526,0.5324,0.1641,0.3034,4,152,0,67,712,361
2019-08-27,1436,1434,2,39,16,92,37,17,54,0,111,0.0934,0.2967,0.6099,0.3853,0.2509,0.3638,6,182,0,67,629,260
2019-08-28,1438,1436,2,39,15,93,35,38,9,0,190,0.1603,0.038,0.8017,0.4459,0.0435,0.5105,2,237,0,68,1067,486
2019-08-29,1446,1444,2,42,18,88,35,38,28,0,102,0.2262,0.1667,0.6071,0.548,0.138,0.314,8,168,0,68,839,414
2019-08-30,1446,1444,2,38,20,85,25,38,38,0,174,0.152,0.152,0.696,0.2944,0.2226,0.4829,8,250,0,68,834,333
2019-08-31,1448,1446,2,26,7,86,36,23,12,0,34,0.3333,0.1739,0.4928,0.5671,0.1732,0.2597,4,69,0,68,271,95
2019-09-01,1451,1449,2,27,4,87,36,7,2,0,7,0.4375,0.125,0.4375,0.6947,0.1527,0.1527,0,16,0,68,5209,2601
2019-09-02,1452,1450,2,40,18,86,38,30,30,0,260,0.0938,0.0938,0.8125,0.4043,0.0919,0.5038,14,320,0,68,1643,727
2019-09-03,1453,1451,2,43,18,85,37,56,16,0,74,0.3836,0.1096,0.5068,0.6332,0.1023,0.2645,4,146,0,68,786,378
2019-09-04,1453,1451,2,35,16,82,36,60,10,0,64,0.4478,0.0746,0.4776,0.6475,0.0832,0.2693,4,134,0,69,1111,589
2019-09-05,1455,1453,2,39,23,82,36,48,38,0,240,0.1472,0.1166,0.7362,0.3919,0.1135,0.4946,9,326,0,69,1369,602
2019-09-06,1456,1454,2,42,19,83,33,59,30,0,57,0.4041,0.2055,0.3904,0.6048,0.1637,0.2315,16,146,0,69,898,438
2019-09-07,1457,1455,2,18,1,84,33,1,0,0,0,1,0,0,0.8615,0.0462,0.0923,0,1,0,69,440,197
2019-09-08,1460,1458,2,19,11,84,34,2,36,0,50,0.0227,0.4091,0.5682,0.1866,0.4894,0.3239,1,88,0,69,585,241
2019-09-09,1463,1461,2,40,21,85,34,19,24,0,151,0.0979,0.1237,0.7784,0.2955,0.1566,0.5479,0,194,0,69,2031,820
2019-09-10,1464,1462,2,47,16,87,35,21,18,0,147,0.1129,0.0968,0.7903,0.332,0.1476,0.5204,2,186,0,69,974,403
2019-09-11,1467,1465,2,47,20,94,38,81,2,0,94,0.4576,0.0113,0.5311,0.5519,0.0774,0.3707,7,177,0,69,1234,581
2019-09-12,1469,1467,2,40,16,94,35,36,43,0,153,0.1552,0.1853,0.6595,0.3307,0.2362,0.4331,8,232,0,69,1148,513
2019-09-13,1472,1470,2,47,22,94,35,39,37,0,194,0.1444,0.137,0.7185,0.4367,0.124,0.4393,6,270,0,69,1070,472
2019-09-14,1473,1471,2,37,10,95,36,75,2,0,20,0.7732,0.0206,0.2062,0.7644,0.0933,0.1422,6,97,0,69,420,174
2019-09-15,1474,1472,2,20,3,94,37,0,0,0,8,0,0,1,0.8636,0.0455,0.0909,0,8,0,69,377,189
2019-09-16,1475,1473,2,47,17,93,35,76,97,0,219,0.1939,0.2474,0.5587,0.3865,0.1911,0.4224,12,392,0,70,1053,398
2019-09-17,1476,1474,2,56,23,97,39,58,27,0,288,0.1555,0.0724,0.7721,0.3979,0.092,0.5102,19,373,0,70,1002,338
2019-09-18,1477,1475,2,53,23,95,39,55,63,0,211,0.1672,0.1915,0.6413,0.3919,0.1801,0.4279,12,329,0,70,1067,455
2019-09-19,1481,1479,2,52,20,102,42,111,17,0,135,0.4221,0.0646,0.5133,0.6434,0.0511,0.3055,11,263,0,70,1418,698
2019-09-20,1487,1485,2,54,19,102,38,65,15,0,285,0.1781,0.0411,0.7808,0.3713,0.0763,0.5524,12,365,0,70,1026,387
2019-09-21,1487,1485,2,23,6,100,37,9,0,0,8,0.5294,0,0.4706,0.7895,0.0105,0.2,0,17,0,70,259,130
2019-09-22,1488,1486,2,22,6,101,35,1,2,0,4,0.1429,0.2857,0.5714,0.7889,0.0556,0.1556,0,7,0,70,192,93
2019-09-23,1492,1490,2,49,21,105,37,99,24,0,317,0.225,0.0545,0.7205,0.5,0.0537,0.4463,12,440,0,70,1626,718
2019-09-24,1494,1492,2,51,18,102,35,56,20,0,83,0.3522,0.1258,0.522,0.5875,0.1188,0.2937,4,159,0,71,869,456
2019-09-25,1498,1496,2,48,15,102,34,29,46,0,158,0.1245,0.1974,0.6781,0.4695,0.1174,0.4131,9,233,0,71,841,356
2019-09-26,1500,1498,2,52,19,106,36,31,25,0,149,0.1512,0.122,0.7268,0.3667,0.1456,0.4877,8,205,0,71,988,397
2019-09-27,1505,1503,2,51,22,102,39,123,61,0,200,0.3203,0.1589,0.5208,0.4391,0.1607,0.4002,14,384,0,71,1246,503
2019-09-28,1510,1508,2,36,10,107,40,15,0,0,6,0.7143,0,0.2857,0.869,0.0298,0.1012,0,21,0,71,367,152
2019-09-29,1511,1509,2,27,4,107,40,3,7,0,5,0.2,0.4667,0.3333,0.7097,0.1398,0.1505,0,15,0,71,356,154
2019-09-30,1513,1511,2,49,22,100,39,67,39,0,239,0.1942,0.113,0.6928,0.4491,0.1368,0.4142,11,345,0,71,1272,548
2019-10-01,1517,1515,2,55,24,105,40,79,16,0,238,0.2372,0.048,0.7147,0.5145,0.087,0.3985,8,333,0,71,7303,3607
2019-10-02,1520,1518,2,47,23,102,42,35,15,0,242,0.1199,0.0514,0.8288,0.4289,0.0847,0.4864,2,292,0,71,2533,1191
2019-10-03,1521,1519,2,57,25,106,47,310,59,0,147,0.6008,0.1143,0.2849,0.7276,0.0885,0.184,23,516,0,72,1686,663
2019-10-04,1523,1521,2,49,23,105,43,119,29,0,101,0.4779,0.1165,0.4056,0.6871,0.1036,0.2094,5,249,0,72,1396,715
2019-10-05,1528,1526,2,38,8,108,43,9,6,0,19,0.2647,0.1765,0.5588,0.6599,0.1168,0.2234,0,34,0,72,652,354
2019-10-06,1528,1526,2,29,7,107,43,3,4,0,14,0.1429,0.1905,0.6667,0.578,0.211,0.211,0,21,0,72,377,189
2019-10-07,1531,1529,2,58,19,107,44,43,19,0,117,0.2402,0.1061,0.6536,0.571,0.1106,0.3184,6,179,0,72,1382,851
2019-10-08,1533,1530,3,59,21,108,44,41,19,0,143,0.202,0.0936,0.7044,0.4972,0.1092,0.3936,2,203,0,73,982,466
2019-10-09,1535,1532,3,53,17,108,46,64,22,0,141,0.2819,0.0969,0.6211,0.5923,0.1127,0.295,7,227,0,73,940,390
2019-10-10,1541,1538,3,60,21,108,44,68,18,0,170,0.2656,0.0703,0.6641,0.5504,0.077,0.3726,9,256,0,73,1473,684
2019-10-11,1544,1541,3,55,24,108,43,33,6,0,211,0.132,0.024,0.844,0.4503,0.0685,0.4812,6,250,0,73,1040,453
2019-10-12,1547,1544,3,36,4,110,42,5,5,0,9,0.2632,0.2632,0.4737,0.719,0.1242,0.1569,0,19,0,73,337,159
2019-10-13,1551,1548,3,34,8,112,43,13,4,0,4,0.619,0.1905,0.1905,0.8261,0.1242,0.0497,1,21,0,73,560,286
2019-10-14,1557,1554,3,62,19,112,41,14,31,0,92,0.1022,0.2263,0.6715,0.5122,0.1632,0.3247,10,137,0,73,1146,554
2019-10-15,1565,1562,3,61,25,115,43,52,28,0,189,0.1933,0.1041,0.7026,0.4066,0.1503,0.4432,5,269,0,73,1274,569
2019-10-16,1568,1565,3,64,18,124,46,62,10,0,60,0.4697,0.0758,0.4545,0.6615,0.1174,0.2211,2,132,0,73,1127,531
2019-10-17,1569,1566,3,57,27,123,49,86,58,0,121,0.3245,0.2189,0.4566,0.5288,0.1911,0.28,14,265,0,73,1127,486
2019-10-18,1572,1569,3,64,22,126,48,59,19,0,96,0.3391,0.1092,0.5517,0.5531,0.1501,0.2968,5,174,0,73,1244,506
2019-10-19,1573,1570,3,34,9,124,49,23,0,0,10,0.697,0,0.303,0.8182,0.0481,0.1337,3,33,0,73,341,145
2019-10-20,1575,1572,3,33,9,124,48,7,8,0,31,0.1522,0.1739,0.6739,0.5493,0.1831,0.2676,0,46,0,73,396,173
2019-10-21,1582,1579,3,54,26,117,51,89,34,0,220,0.2595,0.0991,0.6414,0.4488,0.1237,0.4275,3,343,0,73,1562,669
2019-10-22,1588,1585,3,74,29,126,55,80,16,0,284,0.2105,0.0421,0.7474,0.5357,0.0593,0.405,11,380,0,73,1337,554
2019-10-23,1589,1586,3,61,27,123,60,50,18,0,114,0.2747,0.0989,0.6264,0.5465,0.1451,0.3085,4,182,0,73,820,364
2019-10-24,1591,1588,3,58,22,122,56,45,41,0,173,0.1737,0.1583,0.668,0.5239,0.0981,0.378,9,259,0,73,1401,617
2019-10-25,1594,1591,3,55,23,118,54,54,19,0,223,0.1824,0.0642,0.7534,0.4393,0.0601,0.5006,3,296,0,73,971,356
2019-10-26,1596,1593,3,23,1,117,53,1,0,0,0,1,0,0,0.8049,0.0854,0.1098,0,1,0,73,261,113
2019-10-27,1598,1595,3,41,7,124,55,9,10,0,24,0.2093,0.2326,0.5581,0.5813,0.1626,0.2562,5,43,0,74,614,251
2019-10-28,1601,1598,3,55,18,123,53,58,22,0,167,0.2348,0.0891,0.6761,0.5378,0.1369,0.3253,7,247,0,74,1184,540
2019-10-29,1601,1598,3,66,25,115,52,43,22,0,165,0.187,0.0957,0.7174,0.5062,0.0871,0.4067,5,230,0,74,988,441
2019-10-30,1601,1598,3,61,29,118,53,22,54,0,270,0.0636,0.1561,0.7803,0.3305,0.1524,0.5172,4,346,0,74,1039,386
2019-10-31,1602,1599,3,67,27,115,52,38,15,0,269,0.118,0.0466,0.8354,0.3684,0.0705,0.561,8,322,0,74,1217,490
2019-11-01,1605,1602,3,58,25,110,50,52,74,0,201,0.159,0.2263,0.6147,0.4229,0.1521,0.4251,2,327,0,75,8741,4205
2019-11-02,1607,1604,3,32,7,112,52,7,0,0,3,0.7,0,0.3,0.8242,0.011,0.1648,0,10,0,75,924,444
2019-11-03,1608,1605,3,17,4,110,51,6,10,0,6,0.2727,0.4545,0.2727,0.5366,0.3171,0.1463,0,22,0,75,409,192
2019-11-04,1608,1605,3,49,21,111,50,21,40,0,130,0.1099,0.2094,0.6806,0.3688,0.1854,0.4458,3,191,0,75,1176,490
2019-11-05,1609,1606,3,63,26,109,53,46,29,0,137,0.217,0.1368,0.6462,0.5126,0.125,0.3624,8,212,0,75,1332,579
2019-11-06,1613,1610,3,63,27,112,53,29,29,0,244,0.096,0.096,0.8079,0.3387,0.0946,0.5666,25,302,0,75,1005,355
2019-11-07,1616,1613,3,59,25,112,53,49,40,0,283,0.1317,0.1075,0.7608,0.3414,0.1037,0.5549,5,372,0,75,1698,727
2019-11-08,1617,1614,3,63,24,117,54,52,29,0,151,0.2241,0.125,0.6509,0.5218,0.0886,0.3896,14,232,0,75,895,329
2019-11-09,1618,1615,3,22,7,113,53,7,2,0,7,0.4375,0.125,0.4375,0.6889,0.0889,0.2222,0,16,0,75,349,157
2019-11-10,1618,1615,3,35,7,112,53,1,7,0,22,0.0333,0.2333,0.7333,0.4755,0.1748,0.3497,1,30,0,75,495,247
2019-11-11,1620,1617,3,46,19,110,51,29,35,0,583,0.0448,0.0541,0.9011,0.1695,0.057,0.7736,7,647,0,75,1534,490
2019-11-12,1621,1618,3,56,26,114,49,54,34,0,119,0.2609,0.1643,0.5749,0.5311,0.1299,0.339,3,207,0,75,972,417
2019-11-13,1623,1620,3,59,24,110,45,26,73,0,204,0.0858,0.2409,0.6733,0.4194,0.1787,0.4019,5,303,0,75,1069,415
2019-11-14,1626,1623,3,63,27,112,46,54,31,0,254,0.1593,0.0914,0.7493,0.3919,0.1306,0.4775,10,339,0,75,1450,638
2019-11-15,1629,1626,3,63,26,111,47,84,34,0,408,0.1597,0.0646,0.7757,0.2642,0.0952,0.6406,15,526,0,75,1189,349
2019-11-16,1632,1629,3,35,14,115,47,25,6,0,30,0.4098,0.0984,0.4918,0.4875,0.1813,0.3313,2,61,0,76,502,207
2019-11-17,1636,1633,3,31,6,119,49,6,3,0,10,0.3158,0.1579,0.5263,0.7561,0.0894,0.1545,0,19,0,76,298,128
2019-11-18,1638,1635,3,63,20,118,51,19,30,0,70,0.1597,0.2521,0.5882,0.5171,0.1791,0.3038,3,119,0,78,743,333
2019-11-19,1641,1638,3,65,24,117,51,29,32,0,265,0.089,0.0982,0.8129,0.3589,0.1254,0.5157,12,326,0,78,1028,423
2019-11-20,1646,1643,3,62,23,117,55,77,56,0,259,0.1964,0.1429,0.6607,0.4644,0.144,0.3916,10,392,0,78,1259,488
2019-11-21,1649,1646,3,57,19,119,53,20,23,0,132,0.1143,0.1314,0.7543,0.4092,0.1469,0.4439,0,175,0,78,1288,636
2019-11-22,1652,1649,3,58,22,123,48,38,44,0,85,0.2275,0.2635,0.509,0.5103,0.1927,0.297,3,167,0,78,806,350
2019-11-23,1655,1652,3,36,5,121,44,3,2,0,4,0.3333,0.2222,0.4444,0.7288,0.161,0.1102,0,9,0,78,264,112
2019-11-24,1658,1655,3,35,7,120,44,4,4,0,8,0.25,0.25,0.5,0.5981,0.243,0.1589,0,16,0,78,280,137
2019-11-25,1661,1658,3,56,24,118,48,46,35,0,122,0.2266,0.1724,0.601,0.5325,0.161,0.3065,6,203,0,78,984,456
2019-11-26,1662,1659,3,58,19,115,42,11,43,0,233,0.0383,0.1498,0.8118,0.328,0.1468,0.5251,15,287,0,78,1022,405
2019-11-27,1663,1660,3,56,25,113,41,34,39,0,216,0.1176,0.1349,0.7474,0.4293,0.1232,0.4476,8,289,0,78,1050,426
2019-11-28,1665,1662,3,47,17,108,42,13,32,0,208,0.0514,0.1265,0.8221,0.3302,0.1386,0.5313,2,253,0,78,943,377
2019-11-29,1670,1667,3,51,17,107,42,30,25,0,172,0.1322,0.1101,0.7577,0.3774,0.1194,0.5032,5,227,0,78,1020,471
2019-11-30,1670,1667,3,32,5,110,42,14,1,0,2,0.8235,0.0588,0.1176,0.8981,0.0463,0.0556,0,17,0,78,244,99
2019-12-01,1671,1668,3,34,7,111,43,14,2,0,8,0.5833,0.0833,0.3333,0.7674,0.062,0.1705,2,24,0,78,3466,1713
2019-12-02,1672,1669,3,57,21,107,42,24,12,0,232,0.0896,0.0448,0.8657,0.3773,0.0949,0.5277,9,268,0,78,3857,1842
2019-12-03,1675,1672,3,60,25,108,45,42,21,0,156,0.1918,0.0959,0.7123,0.5172,0.1269,0.3559,10,219,0,78,2959,1477
2019-12-04,1678,1675,3,60,27,106,43,40,24,0,519,0.0686,0.0412,0.8902,0.259,0.0741,0.6669,22,583,0,78,1586,564
2019-12-05,1679,1676,3,72,28,112,45,40,60,0,332,0.0926,0.1389,0.7685,0.3373,0.13,0.5327,10,432,0,78,1821,751
2019-12-06,1682,1679,3,71,37,119,54,58,25,0,268,0.1652,0.0712,0.7635,0.3897,0.0866,0.5237,4,351,0,78,1316,520
2019-12-07,1684,1681,3,41,10,118,54,4,11,0,26,0.0976,0.2683,0.6341,0.55,0.1333,0.3167,1,41,0,78,350,115
2019-12-08,1689,1686,3,39,13,124,57,17,39,0,79,0.1259,0.2889,0.5852,0.3439,0.2325,0.4236,3,135,0,78,582,198
2019-12-09,1695,1692,3,80,29,130,58,46,62,0,224,0.1386,0.1867,0.6747,0.4331,0.1693,0.3976,7,332,0,78,1247,511
2019-12-10,1695,1692,3,64,24,132,60,14,39,0,237,0.0483,0.1345,0.8172,0.3055,0.1647,0.5298,7,290,0,78,1192,490
2019-12-11,1700,1697,3,69,33,136,63,33,45,0,239,0.1041,0.142,0.7539,0.3403,0.143,0.5166,6,317,0,78,1109,403
2019-12-12,1707,1704,3,69,28,140,66,59,60,0,290,0.1443,0.1467,0.709,0.3671,0.1404,0.4924,25,409,0,78,1434,548
2019-12-13,1711,1708,3,67,24,140,57,71,115,0,215,0.1771,0.2868,0.5362,0.3992,0.2307,0.3701,15,401,0,78,1168,426
2019-12-14,1712,1709,3,21,6,139,58,2,1,0,32,0.0571,0.0286,0.9143,0.3898,0.0847,0.5254,2,35,0,78,371,150
2019-12-15,1714,1711,3,30,4,139,56,6,9,0,1,0.375,0.5625,0.0625,0.622,0.3415,0.0366,1,16,0,78,435,201
2019-12-16,1716,1713,3,63,22,128,49,48,63,0,251,0.1326,0.174,0.6934,0.3655,0.1196,0.5148,16,362,0,78,1350,539
2019-12-17,1717,1714,3,63,27,125,48,33,79,0,335,0.0738,0.1767,0.7494,0.2404,0.2075,0.5521,4,447,0,78,1631,630
2019-12-18,1720,1717,3,57,24,126,42,30,47,0,270,0.0865,0.1354,0.7781,0.3284,0.1627,0.5088,5,347,0,79,1258,501
2019-12-19,1721,1718,3,52,24,118,42,4,22,0,309,0.0119,0.0657,0.9224,0.2042,0.1312,0.6646,14,335,0,79,1592,692
2019-12-20,1723,1720,3,56,23,115,43,39,21,0,207,0.1461,0.0787,0.7753,0.3296,0.1173,0.5531,6,267,0,79,1210,480
2019-12-21,1724,1721,3,29,10,119,45,4,6,0,16,0.1538,0.2308,0.6154,0.5965,0.1491,0.2544,1,26,0,79,318,145
